Item1,Item2.X,Item2.Y
48696414.7584,109.1333,821.3109
48696444.3264,112.3512,822.981
48696488.5248,111.7911,822.325
48696519.7568,113.2312,823.9083
48696552.6784,113.2312,823.9083
48696578.24,112.2787,822.4662
48696605.952,113.8299,824.278
48696649.0368,112.7804,823.1626
48696682.432,116.4638,824.4056
48696729.4208,120.3551,826.1542
48696763.136,120.3551,826.1542
48696789.4016,119.6574,827.0313
48696819.5584,121.2438,827.3169
48696848.4736,121.7449,827.1333
48696888.7936,122.6533,827.6992
48696920.5504,123.1795,827.6791
48696954.2912,123.1795,827.6791
48696980.6848,124.1204,828.408
48697007.1424,124.2096,828.5547
48697048.8192,124.3346,828.5903
48697082.4576,124.4678,828.709
48697128.9856,124.4675,828.8276
48697163.2128,124.4675,828.8276
48697191.104,124.7492,829.2404
48697221.4272,123.5132,823.5807
48697247.8336,119.8556,828.345
48697288.704,118.0991,827.4017
48697330.2528,118.2261,826.6786
48697363.4688,118.2261,826.6786
48697397.9904,117.6928,826.5029
48697432.1792,116.3441,826.2314
48697467.0336,115.6261,826.2297
48697497.7536,113.6726,827.641
48697531.84,111.7356,826.5454
48697561.1392,111.7356,826.5454
48697586.9696,110.114,825.6727
48697614.8352,110.0033,824.4387
48697645.7984,109.838,823.4885
48697688.1664,108.7596,823.6355
48697719.6544,110.2849,819.3536
48697751.7696,110.2849,819.3536
48697780.416,110.4327,825.059
48697804.7488,112.6565,825.9553
48697848.5888,112.4781,825.1389
48697879.8208,113.1225,825.6923
48697930.304,113.6056,819.7525
48697962.0224,113.6056,819.7525
48697985.7664,113.0278,819.6544
48698014.9632,112.8807,824.4355
48698044.6848,112.6964,823.8066
48698086.8608,112.4172,817.9404
48698120.6784,112.3759,823.5217
48698155.7248,112.3759,823.5217
48698184.6528,113.0699,818.3123
48698211.4304,112.6805,818.4576
48698250.1888,112.4881,823.363
48698281.3952,111.7658,816.2421
48698328.7424,112.5372,823.7917
48698360.1408,112.5372,823.7917
48698388.224,111.4682,816.3393
48698415.2832,111.7543,813.8135
48698446.5792,111.5969,817.7879
48698487.488,111.9383,814.2128
48698519.3344,111.9467,815.5216
48698552.4992,111.9467,815.5216
48698580.1216,112.5055,815.7758
48698606.6304,112.2391,815.1376
48698649.7152,112.7362,815.944
48698682.2784,112.0845,814.5911
48698727.9104,112.3769,822.9343
48698759.744,112.3769,822.9343
48698785.9072,112.8984,816.6652
48698814.9632,112.8386,823.5654
48698842.752,112.9382,823.7917
48698888.0256,112.6348,817.1235
48698923.5456,112.9827,823.6977
48698958.336,112.9827,823.6977
48698982.6048,112.9537,823.54
48699009.1008,113.1321,817.235
48699049.3184,112.3971,816.7246
48699083.9424,112.7826,815.7714
48699128.96,112.6059,816.6822
48699163.3792,112.6059,816.6822
48699189.1456,112.4898,816.0239
48699215.8336,113.042,816.7441
48699244.4544,113.0253,814.8909
48699292.4544,112.1582,813.1752
48699320.6272,113.3892,814.7008
48699358.2464,113.3892,814.7008
48699383.0656,112.8144,814.5275
48699413.0688,112.7505,815.7706
48699448.5504,112.6627,814.942
48699488.0768,112.9213,815.9977
48699531.7504,110.8087,816.6658
48699560.0896,110.8087,816.6658
48699585.6384,111.8237,813.5621
48699609.5104,111.841,822.2816
48699642.9824,112.6303,823.2337
48699691.9552,112.7307,822.9343
48699724.2112,112.9981,823.2595
48699752.7424,112.9981,823.2595
48699779.136,112.8493,815.4221
48699807.936,112.9201,815.6124
48699850.7904,113.0376,823.2237
48699880.128,112.9667,823.2924
48699929.1776,112.2468,816.6296
48699964.3264,112.2468,816.6296
48699989.1584,112.1947,818.3592
48700018.4064,113.0545,816.3255
48700047.3088,112.8533,822.6593
48700091.3024,113.3179,814.704
48700122.0096,113.2653,822.7338
48700154.2272,113.2653,822.7338
48700179.9168,113.1454,823.1853
48700208.8704,113.1452,823.0138
48700249.1904,113.0277,822.8858
48700281.1648,111.4991,815.0785
48700327.5264,111.9494,814.7941
48700360.7168,111.9494,814.7941
48700384.4992,113.134,823.1113
48700415.1936,112.3662,815.8628
48700445.6448,113.2145,822.9629
48700488.3584,112.7486,815.4237
48700522.5856,112.4435,815.3992
48700552.6912,112.4435,815.3992
48700578.816,112.5564,815.4722
48700603.712,111.8606,815.4719
48700647.68,112.3389,815.5349
48700681.9072,113.0848,823.3271
48700728.1152,113.0833,823.2282
48700759.7952,113.0833,823.2282
48700785.792,111.9407,815.7461
48700812.2624,113.2125,823.4454
48700846.3232,113.2481,823.3643
48700889.344,113.3021,823.302
48700921.5616,112.7819,814.6896
48700955.7632,112.7819,814.6896
48700986.3296,112.7725,814.5377
48701012.16,113.1049,814.6033
48701048.832,114.8849,808.8528
48701082.7008,115.3866,809.7613
48701128.7552,112.2422,813.4343
48701160.3584,112.2422,813.4343
48701190.2848,112.0424,815.2926
48701220.3648,111.8229,814.9183
48701245.9648,111.3225,816.7119
48701289.3952,111.2711,812.4581
48701323.264,110.9391,813.027
48701355.2768,110.9391,813.027
48701384.384,111.1578,812.2474
48701412.3392,111.9767,813.6545
48701449.1648,111.6053,812.5279
48701482.6496,111.2991,813.0194
48701528.0768,111.0073,811.842
48701560.6656,111.0073,811.842
48701591.3472,110.9083,810.8028
48701617.4208,110.1622,809.7576
48701650.1632,110.586,809.9584
48701688,112.9584,803.7055
48701720.5376,114.9051,807.6078
48701753.28,114.9051,807.6078
48701780.4672,112.2237,813.1368
48701809.7152,115.4512,807.6489
48701850.5856,115.9144,808.6737
48701886.8608,111.6876,811.08
48701928.3072,113.1705,815.5791
48701960.5888,113.1705,815.5791
48701988.1984,113.6255,814.2054
48702013.5936,114.2295,813.7901
48702041.6768,112.1316,815.2343
48702088.4736,111.8215,816.723
48702123.84,111.5878,816.2128
48702152.0768,111.5878,816.2128
48702180.8384,111.0612,814.0073
48702209.4592,112.0846,814.458
48702248.1536,111.9338,815.5578
48702281.3568,111.5882,815.4594
48702328.8448,111.9603,816.3609
48702360.2048,111.9603,816.3609
48702385.0112,115.9527,809.5223
48702413.7472,115.9712,809.153
48702441.472,116.0762,809.7227
48702488.3328,115.5593,807.8105
48702522.4832,115.7298,809.5049
48702555.9424,115.7298,809.5049
48702583.3984,116.4173,810.8071
48702612.5312,116.0907,809.8463
48702650.0608,115.293,807.358
48702682.0736,115.4088,806.9968
48702728.6144,115.5255,808.7507
48702762.4704,115.5255,808.7507
48702786.2656,116.3718,810.2289
48702812.3776,113.2374,814.98
48702840.4864,115.3078,809.0889
48702889.6128,115.501,808.3398
48702920.4096,115.073,807.3715
48702956.6848,115.073,807.3715
48702981.5168,115.2184,807.7197
48703007.5776,113.0977,814.6754
48703049.3696,112.9597,823.1461
48703083.2256,113.1888,815.0573
48703128.2048,112.6919,814.77
48703163.4432,112.6919,814.77
48703189.3888,113.2215,822.8012
48703217.3184,113.2509,823.186
48703244.4288,112.5665,813.9414
48703293.6192,112.6958,815.1146
48703320.9472,112.1531,813.6574
48703354.9696,112.1531,813.6574
48703381.2736,112.2686,811.7625
48703407.2832,112.2232,812.8246
48703453.44,112.3287,813.9887
48703484.5056,111.2771,811.5257
48703529.0496,111.5014,811.2585
48703560.7936,111.5014,811.2585
48703585.1136,111.0257,811.6483
48703612.3264,110.4592,811.9747
48703644.3392,113.5639,803.9855
48703689.1648,111.5993,811.4741
48703724.1088,109.5118,812.8598
48703752.9856,109.5118,812.8598
48703781.1968,111.3667,811.4302
48703812.9664,110.9006,811.4901
48703849.4848,111.2302,810.4485
48703881.3312,111.3011,813.7004
48703927.8336,111.593,812.6514
48703960.6016,111.593,812.6514
48703987.9424,113.8627,805.817
48704013.2352,112.8145,822.5205
48704041.9584,112.067,813.0919
48704088.9728,112.9579,822.8492
48704120.2176,111.9197,812.7245
48704152.2176,111.9197,812.7245
48704180.6336,111.4631,810.6111
48704206.9888,112.6533,805.1828
48704248.5376,111.169,812.3946
48704282.3936,111.2054,812.1105
48704328.9344,109.8122,813.2318
48704362.0992,109.8122,813.2318
48704385.7792,110.9361,812.3382
48704412.224,111.6827,813.2316
48704440.64,110.9535,812.1633
48704488.3456,110.998,812.3708
48704522.7392,111.766,812.9181
48704552.768,111.766,812.9181
48704579.9808,111.4126,813.5627
48704614.3104,110.4755,812.2485
48704650.304,110.3683,811.9583
48704681.6512,111.1463,813.0645
48704730.2144,110.6319,812.7421
48704762.7648,110.6319,812.7421
48704792.1408,110.7835,812.6237
48704821.1072,110.6086,812.3889
48704849.1392,111.5911,813.5139
48704888.832,111.3889,812.3002
48704921.1904,111.0769,813.1683
48704954.2784,111.0769,813.1683
48704982.592,110.5817,811.7117
48705007.872,110.797,811.9642
48705049.9072,110.4974,811.0131
48705082.5344,110.6506,812.3067
48705128.2688,110.8215,811.9703
48705161.5232,110.8215,811.9703
48705185.1008,110.6456,811.3977
48705213.4784,110.6507,811.2814
48705247.3216,110.7559,812.2644
48705293.8496,110.3238,811.1954
48705320.9088,110.9299,811.8329
48705353.856,110.9299,811.8329
48705377.9072,111.1054,812.7429
48705404.8768,111.7668,811.1254
48705449.0368,111.4321,812.2213
48705481.28,110.3872,815.7214
48705528.9088,110.2313,815.883
48705563.0592,110.2313,815.883
48705588.8,110.7778,817.043
48705616.448,110.5075,816.2946
48705644.5312,111.514,813.4246
48705689.152,111.9495,815.0582
48705721.6512,111.4875,814.475
48705752.0128,111.4875,814.475
48705780.7104,110.757,812.947
48705805.6832,114.2379,808.4045
48705849.9328,111.5447,814.8201
48705888.2688,114.5994,807.3853
48705928.6656,110.9703,814.3019
48705966.3488,110.9703,814.3019
48705996.032,111.7136,814.1602
48706022.464,111.8744,815.8218
48706046.5152,112.2482,814.4085
48706087.8848,114.7981,808.6567
48706120.8448,112.1841,816.4855
48706153.4336,112.1841,816.4855
48706180.3776,111.8268,817.4063
48706206.7712,111.2151,816.2334
48706248.5504,110.6546,815.6694
48706281.8816,112.5715,815.6393
48706335.9616,112.3041,814.1623
48706362.112,112.3041,814.1623
48706391.5392,112.4804,813.7473
48706417.1648,111.1637,815.528
48706442.1504,111.8355,812.4466
48706492.992,113.2242,813.0202
48706528.9216,111.9065,813.9703
48706559.3344,111.9065,813.9703
48706583.0784,111.7815,811.7649
48706608.0256,111.6112,813.0156
48706648.1664,112.0772,814.1749
48706681.984,112.0514,813.951
48706728.5632,112.0349,813.7937
48706761.3952,112.0349,813.7937
48706788.0448,111.281,812.4755
48706814.3232,111.5798,812.6334
48706848.0256,111.9245,812.7252
48706888.4608,111.7263,813.4643
48706923.0336,113.2135,815.5179
48706953.1264,113.2135,815.5179
48706982.784,112.8278,815.1181
48707012.6848,112.6197,814.4844
48707049.7408,112.3473,813.5525
48707081.3568,114.3064,807.7319
48707129.5232,114.6253,807.5664
48707161.728,114.6253,807.5664
48707187.5712,112.7029,813.9066
48707214.144,113.141,815.978
48707248.192,113.7057,823.1093
48707289.7024,112.0273,811.9818
48707321.1264,112.6321,814.8876
48707353.408,112.6321,814.8876
48707384.3712,110.912,814.4343
48707409.3312,112.5417,815.1689
48707450.1504,112.3107,814.7748
48707488.2304,112.2721,815.145
48707528.6784,112.5129,815.423
48707561.6128,112.5129,815.423
48707587.2128,112.6743,815.4532
48707615.808,111.9599,814.7805
48707647.3088,112.0419,815.4966
48707688.8448,112.3545,815.5599
48707722.6368,112.1504,815.631
48707752.7168,112.1504,815.631
48707778.1376,111.771,816.0381
48707806.1312,111.2039,816.337
48707849.9456,111.6741,815.5644
48707884.2496,111.9981,814.5669
48707929.664,112.6547,815.3497
48707961.5488,112.6547,815.3497
48707989.5808,111.6479,813.2091
48708017.2032,111.6081,814.0621
48708044.032,112.545,814.8333
48708088.8832,111.9927,814.1623
48708124.8512,111.9136,813.0413
48708153.7408,111.9136,813.0413
48708183.7824,112.6627,815.282
48708210.7776,111.7715,813.4299
48708249.3568,111.4946,817.64
48708281.856,112.0624,813.0084
48708328.7296,112.3767,814.8115
48708361.792,112.3767,814.8115
48708390.5152,111.1509,816.224
48708417.6896,112.6534,815.5146
48708443.2512,112.14,813.3036
48708490.1888,112.9909,815.1433
48708521.6,112.7318,814.4098
48708558.2464,112.7318,814.4098
48708582.0928,112.2191,812.5739
48708608.5376,115.2041,808.2195
48708649.2672,111.3948,816.3553
48708680.6656,111.1955,816.5117
48708730.496,111.5377,816.9056
48708761.92,111.5377,816.9056
48708789.8496,111.8917,814.509
48708817.7664,112.24,814.7153
48708845.1072,111.716,815.0403
48708889.0112,112.3532,815.0413
48708920.8448,111.2953,817.5344
48708953.216,111.2953,817.5344
48708981.0176,112.0829,815.2274
48709009.3824,110.2082,815.6397
48709049.6384,111.1356,816.6005
48709081.9712,110.837,815.9748
48709128.64,110.4549,815.629
48709162.9696,110.4549,815.629
48709191.552,110.7947,817.2139
48709218.4064,111.8834,814.7264
48709246.656,110.7562,816.4014
48709291.712,110.8179,816.73
48709321.024,111.2611,814.2333
48709354.56,111.2611,814.2333
48709385.1648,111.4513,816.7089
48709409.7664,111.3201,816.3457
48709450.304,112.4332,816.4428
48709484.608,112.561,821.5291
48709533.3888,112.1809,821.2493
48709564.5952,112.1809,821.2493
48709589.7344,112.627,815.9465
48709617.4208,112.229,821.126
48709648.1152,111.8407,817.2374
48709687.8976,112.4415,821.3502
48709721.9968,112.2717,821.4232
48709754.5728,112.2717,821.4232
48709779.9552,112.4636,821.7947
48709806.2976,111.8979,817.443
48709849.3952,111.4167,816.3214
48709881.984,112.7274,821.4966
48709929.8944,112.1211,817.5227
48709960.8704,112.1211,817.5227
48709986.0096,112.6516,821.7565
48710011.1104,112.4856,821.7382
48710041.9072,112.1904,817.5988
48710089.6384,112.7114,822.0945
48710123.4688,112.4255,821.5874
48710153.4848,112.4255,821.5874
48710180.3904,113.3095,822.9482
48710205.1712,112.677,822.0109
48710249.9584,112.4318,821.6166
48710283.1488,112.4216,821.7046
48710328.576,112.1882,816.9656
48710365.7344,112.1882,816.9656
48710391.3472,111.423,817.1013
48710419.776,112.3854,813.6924
48710446.0544,112.8579,814.1269
48710489.0752,115.023,807.916
48710523.264,112.1134,815.4047
48710553.3952,112.1134,815.4047
48710580.5056,111.4781,813.7341
48710607.4624,111.9093,813.9018
48710649.536,111.9928,814.0686
48710684.0064,112.0289,814.0496
48710728.9216,112.137,813.803
48710763.5968,112.137,813.803
48710789.9648,112.0625,814.8579
48710818.24,112.1602,814.7728
48710843.7376,112.0006,814.0206
48710892.4416,112.7399,815.0744
48710923.7504,112.313,816.0596
48710954.6752,112.313,816.0596
48710980.5824,112.3427,817.3361
48711009.984,111.7816,818.1327
48711052.288,112.0657,818.5255
48711085.5552,111.6681,817.8648
48711131.456,112.0323,817.4789
48711164.0832,112.0323,817.4789
48711187.7248,113.4374,822.5281
48711216.5504,112.6847,817.7397
48711250.496,113.3542,822.6488
48711289.3056,112.1834,818.8102
48711321.9712,112.5762,821.6339
48711354.6752,112.5762,821.6339
48711379.5328,112.5264,818.6622
48711407.4752,113.3727,822.9775
48711449.2672,111.5504,816.9346
48711481.4976,112.2762,818.2172
48711531.1872,112.495,815.4196
48711564.1984,112.495,815.4196
48711588.1856,112.2825,816.0751
48711613.7984,112.9481,815.9453
48711644.7104,112.3861,816.5959
48711689.408,112.3803,816.8208
48711722.368,112.6546,817.3443
48711757.0304,112.6546,817.3443
48711783.6288,112.298,817.8765
48711809.984,112.8012,816.3953
48711850.4192,112.0445,814.1552
48711881.4208,111.6672,816.4976
48711928.7552,112.3029,814.847
48711965.2352,112.3029,814.847
48711989.4656,113.5373,815.5931
48712013.6832,111.0596,815.7812
48712044.3904,112.1107,813.1283
48712089.4848,111.8291,813.3904
48712123.4176,112.7538,821.8985
48712153.4592,112.7538,821.8985
48712178.9952,112.296,814.5158
48712204.0448,111.8373,814.5061
48712249.664,112.4246,813.5408
48712284.1472,112.3244,814.6831
48712336.8704,113.0394,815.9921
48712364.3776,113.0394,815.9921
48712388.5824,112.4692,815.0025
48712414.1056,111.9773,815.0671
48712441.7024,111.3943,813.8708
48712488.7296,112.5396,815.041
48712521.1392,112.612,821.7997
48712553.9328,112.612,821.7997
48712581.44,112.4692,821.915
48712605.6064,112.527,821.6494
48712650.1376,112.6187,821.679
48712681.2032,112.6307,813.0789
48712730.1248,112.0709,812.7449
48712763.2128,112.0709,812.7449
48712786.816,111.9123,813.3384
48712814.016,112.7349,814.4464
48712844.1472,112.4778,815.305
48712889.2544,112.8316,822.2972
48712921.8432,112.9619,822.4316
48712956.4544,112.9619,822.4316
48712984.512,111.896,810.2895
48713013.5552,112.4508,808.4628
48713051.8656,111.2955,804.4249
48713082.3168,113.623,800.7769
48713128.9728,111.756,803.9158
48713165.7728,111.756,803.9158
48713189.7856,112.3575,800.0522
48713214.8608,108.3782,794.8088
48713243.648,112.8836,796.4091
48713290.112,114.0318,794.3628
48713321.728,114.554,793.6917
48713355.3408,114.554,793.6917
48713379.968,113.6297,793.5844
48713405.8752,114.4849,792.4041
48713449.7664,114.6933,792.945
48713482.4448,114.8655,792.3899
48713530.368,106.6387,788.1991
48713564.224,106.6387,788.1991
48713587.9936,114.9608,792.7524
48713616.448,114.2536,793.3634
48713643.8656,114.8271,791.916
48713689.7536,115.1026,790.7807
48713721.7024,115.5734,791.9045
48713756.3776,115.5734,791.9045
48713782.2976,114.9797,791.2806
48713811.7504,114.9039,791.8591
48713850.4832,115.5938,790.9111
48713881.8176,114.4564,790.0726
48713929.2544,115.8057,791.9339
48713966.5152,115.8057,791.9339
48713994.5344,116.1461,791.4069
48714021.2992,116.1524,789.9634
48714051.0208,116.3713,790.8984
48714090.2912,115.8935,789.9244
48714122.9696,115.5445,790.9008
48714154.0608,115.5445,790.9008
48714178.2016,114.8668,792.6302
48714205.12,115.8521,791.9122
48714249.6256,115.7656,791.0395
48714282.7392,115.377,790.2615
48714329.1264,115.2136,790.7789
48714365.6064,115.2136,790.7789
48714392.6912,114.9534,788.2332
48714419.5072,114.3673,791.7446
48714445.9648,114.1106,792.5197
48714491.9424,114.4529,790.388
48714528.2688,115.3096,790.3328
48714560.32,115.3096,790.3328
48714584.6272,114.9477,791.5414
48714611.3024,115.2431,791.0295
48714650.368,115.511,791.5597
48714687.8976,115.4916,791.6322
48714729.0368,115.7211,791.6871
