FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1R
937,396.510432,2,0,0,0,0,0,0.00469519094411876,0.0115104276511123
938,396.527104,1,0,0,0,0,0,0.00514463140078236,0.0131530650249267
939,396.543776,2,0,0,0,0,0,0.0046939010958694,0.0114956196835283
940,396.560448,1,0,0,0,0,0,0.00513660567834194,0.0131316757384165
941,396.577088,2,0,0,0,0,0,0.00469447436175801,0.0114869443085801
942,396.59376,1,0,0,0,0,0,0.00513545914656474,0.0131060983398623
943,396.610432,2,0,0,0,0,0,0.00471253223724895,0.0115161115174577
944,396.627104,1,0,0,0,0,0,0.00516598555513277,0.0131662276627792
945,396.643776,2,0,0,0,0,0,0.00468530210754038,0.0115237398643949
946,396.660448,1,0,0,0,0,0,0.00514477471725452,0.0131566548352501
947,396.677088,2,0,0,0,0,0,0.00471439535138691,0.0115123721317042
948,396.69376,1,0,0,0,0,0,0.00515222717380633,0.0131440904991183
949,396.710432,2,0,0,0,0,0,0.0046924679311479,0.0114900853926131
950,396.727104,1,0,0,0,0,0,0.00517816745526555,0.0131571035615406
951,396.743776,2,0,0,0,0,0,0.00472199112441088,0.0114824570456758
952,396.760448,1,0,0,0,0,0,0.00514893089494688,0.0131553086563789
953,396.777088,2,0,0,0,0,0,0.00469777064061746,0.0115054916619176
954,396.79376,1,0,0,0,0,0,0.00514534798314312,0.0131442400745484
955,396.810432,2,0,0,0,0,0,0.00468286572751382,0.0114721363409961
956,396.827104,1,0,0,0,0,0,0.00514964747730763,0.0131394536607839
957,396.843776,2,0,0,0,0,0,0.00468444220870748,0.0114876921857308
958,396.860448,1,0,0,0,0,0,0.00515050737614053,0.0131176156479832
959,396.877088,2,0,0,0,0,0,0.00468917165228844,0.0114797646879333
960,396.89376,1,0,0,0,0,0,0.00516125611155181,0.0131274876263725
961,396.910432,2,0,0,0,0,0,0.00470135355242122,0.0114906836943336
962,396.927072,1,0,0,0,0,0,0.00513947200778495,0.0131381074819126
963,396.943744,2,0,0,0,0,0,0.00469117808289855,0.0114660037483603
964,396.960416,1,0,0,0,0,0,0.00512270398054335,0.013136462152181
965,396.977088,2,0,0,0,0,0,0.00468444220870748,0.0114902349680432
966,396.99376,1,0,0,0,0,0,0.00514635119844817,0.0131240473914793
967,397.0104,2,0,0,0,0,0,0.00469060481700995,0.0114547855910997
968,397.02704,1,0,0,0,0,0,0.00516512565629987,0.0131116326307775
969,397.043712,2,0,0,0,0,0,0.00470335998303133,0.0114541872893791
970,397.060384,1,0,0,0,0,0,0.00516756203632643,0.0131153720165311
971,397.077056,2,0,0,0,0,0,0.00469060481700995,0.0114579266751326
972,397.093728,1,0,0,0,0,0,0.00515595340208224,0.013120607156586
973,397.1104,2,0,0,0,0,0,0.00471496861727551,0.0114914315714843
974,397.12704,1,0,0,0,0,0,0.00517816745526555,0.0130869526848042
975,397.143712,2,0,0,0,0,0,0.00469676742531241,0.0114757261513195
976,397.160384,1,0,0,0,0,0,0.00515122395850128,0.0131241969669094
977,397.177056,2,0,0,0,0,0,0.00469992038769972,0.0114790168107826
978,397.193728,1,0,0,0,0,0,0.0051560967185544,0.0130975725403442
979,397.2104,2,0,0,0,0,0,0.00470063697006047,0.0115141670368659
980,397.22704,1,0,0,0,0,0,0.0051208408664054,0.0131056496135719
981,397.243712,2,0,0,0,0,0,0.00469619415942381,0.0114944230800872
982,397.260384,1,0,0,0,0,0,0.00513531583009259,0.0131138762622297
983,397.277056,2,0,0,0,0,0,0.00468558874048468,0.0114917307223446
984,397.293696,1,0,0,0,0,0,0.00514205170428366,0.0131241969669094
985,397.310368,2,0,0,0,0,0,0.00471253223724895,0.0115059403882081
986,397.32704,1,0,0,0,0,0,0.00515452023736074,0.0131152224411009
987,397.343712,2,0,0,0,0,0,0.00467827960040501,0.0115144661877261
988,397.360384,1,0,0,0,0,0,0.00515566676913794,0.013137509180192
989,397.377056,2,0,0,0,0,0,0.00469461767823016,0.0114612173345957
990,397.393696,1,0,0,0,0,0,0.00517415459404534,0.0131460349797101
991,397.410368,2,0,0,0,0,0,0.00469375777939725,0.0114897862417528
992,397.42704,1,0,0,0,0,0,0.00515208385733418,0.0131212054583066
993,397.443712,2,0,0,0,0,0,0.00468687858873403,0.0115086327459506
994,397.460384,1,0,0,0,0,0,0.00518791297537178,0.0131144745639502
995,397.477024,2,0,0,0,0,0,0.00468988823464919,0.0115131200088549
996,397.493696,1,0,0,0,0,0,0.00516082616213536,0.0131439409236881
997,397.510368,2,0,0,0,0,0,0.0047103824901667,0.0114797646879333
998,397.52704,1,0,0,0,0,0,0.00515881973152525,0.0131265901737917
999,397.543712,2,0,0,0,0,0,0.00470293003361488,0.0114799142633634
1000,397.560384,1,0,0,0,0,0,0.00513588909598119,0.0131291329561041
1001,397.577024,2,0,0,0,0,0,0.00469232461467575,0.011498461616701
1002,397.593696,1,0,0,0,0,0,0.00515308707263924,0.0131288338052438
1003,397.610368,2,0,0,0,0,0,0.00468128924632017,0.011478418509062
1004,397.62704,1,0,0,0,0,0,0.00513402598184324,0.0131158207428215
1005,397.64368,2,0,0,0,0,0,0.00470393324891993,0.0114929273257858
1006,397.660352,1,0,0,0,0,0,0.00515165390791773,0.0131390049344934
1007,397.677024,2,0,0,0,0,0,0.00469003155112134,0.0114718371901358
1008,397.693696,1,0,0,0,0,0,0.00515538013619364,0.0131075940941637
1009,397.710368,2,0,0,0,0,0,0.00468558874048468,0.0114695935586837
1010,397.72704,1,0,0,0,0,0,0.00515122395850128,0.0131402015379346
1011,397.74368,2,0,0,0,0,0,0.00471167233841605,0.0114728842181468
1012,397.760352,1,0,0,0,0,0,0.00514176507133936,0.0131126796587885
1013,397.777024,2,0,0,0,0,0,0.00468974491817704,0.0114682473798124
1014,397.793696,1,0,0,0,0,0,0.00514147843839506,0.0131032564066896
1015,397.810368,2,0,0,0,0,0,0.00468960160170489,0.0114736320952975
1016,397.827008,1,0,0,0,0,0,0.00515466355383289,0.0131034059821198
1017,397.84368,2,0,0,0,0,0,0.00470436319833638,0.0114905341189035
1018,397.860352,1,0,0,0,0,0,0.00514004527367355,0.0131071453678733
1019,397.877024,2,0,0,0,0,0,0.00469676742531241,0.0114516445070667
1020,397.893696,1,0,0,0,0,0,0.00513144628534453,0.0130954784843223
1021,397.910368,2,0,0,0,0,0,0.00469805727356177,0.0114682473798124
1022,397.927008,1,0,0,0,0,0,0.00514936084436333,0.0130977221157744
1023,397.94368,2,0,0,0,0,0,0.0046933278299808,0.0114761748776099
1024,397.960352,1,0,0,0,0,0,0.00515538013619364,0.0131256927212108
1025,397.977024,2,0,0,0,0,0,0.00469977707122757,0.0114870938840102
1026,397.993696,1,0,0,0,0,0,0.00515509350324934,0.0131107351781967
1027,398.010368,2,0,0,0,0,0,0.0047092359583895,0.0114779697827716
1028,398.027008,1,0,0,0,0,0,0.00516971178340868,0.0131147737148105
1029,398.04368,2,0,0,0,0,0,0.00469347114645295,0.0114993590692818
1030,398.060352,1,0,0,0,0,0,0.00513717894423054,0.0131029572558293
1031,398.077024,2,0,0,0,0,0,0.00470106691947692,0.0115030984550354
1032,398.093664,1,0,0,0,0,0,0.00516698877043782,0.0131482786111622
1033,398.110336,2,0,0,0,0,0,0.00470020702064402,0.0114809612913744
1034,398.127008,1,0,0,0,0,0,0.00514477471725452,0.0131674242662203
1035,398.14368,2,0,0,0,0,0,0.00469719737472886,0.0114872434594404
1036,398.160352,1,0,0,0,0,0,0.0051774508729048,0.0131351159733098
1037,398.176992,2,0,0,0,0,0,0.00470192681830983,0.0114956196835283
1038,398.193664,1,0,0,0,0,0,0.00514362818547731,0.0131584497404118
1039,398.210336,2,0,0,0,0,0,0.00469662410884026,0.0114809612913744
1040,398.227008,1,0,0,0,0,0,0.00512843663942937,0.0131502230917541
1041,398.24368,2,0,0,0,0,0,0.00468687858873403,0.0114936752029365
1042,398.260352,1,0,0,0,0,0,0.00515738656680375,0.013125842296641
1043,398.276992,2,0,0,0,0,0,0.00469820059003392,0.0114627130888972
1044,398.293664,1,0,0,0,0,0,0.0051592496809417,0.0131562061089597
1045,398.310336,2,0,0,0,0,0,0.00468759517109479,0.0115022010024545
1046,398.327008,1,0,0,0,0,0,0.00517458454346179,0.013138556208203
1047,398.34368,2,0,0,0,0,0,0.00471912479496787,0.011525983495847
1048,398.360352,1,0,0,0,0,0,0.00516383580805052,0.0131387057836332
1049,398.376992,2,0,0,0,0,0,0.00469906048886682,0.0115011539744435
1050,398.393664,1,0,0,0,0,0,0.00514147843839506,0.0131358638504605
1051,398.410336,2,0,0,0,0,0,0.00469261124762005,0.0114987607675613
1052,398.427008,1,0,0,0,0,0,0.00515308707263924,0.0131197097040052
1053,398.443648,2,0,0,0,0,0,0.00469805727356177,0.0114891879400322
1054,398.46032,1,0,0,0,0,0,0.00518361348120727,0.0131663772382093
1055,398.476992,2,0,0,0,0,0,0.0046924679311479,0.0114683969552425
1056,398.493664,1,0,0,0,0,0,0.00515007742672408,0.0131309278612658
1057,398.510336,2,0,0,0,0,0,0.00469648079236811,0.011498461616701
1058,398.527008,1,0,0,0,0,0,0.00512571362645851,0.0131189618268545
1059,398.543648,2,0,0,0,0,0,0.00468257909456952,0.0114930769012159
1060,398.56032,1,0,0,0,0,0,0.00514405813489376,0.0131488769128828
1061,398.576992,2,0,0,0,0,0,0.00468917165228844,0.0115108763774027
1062,398.593664,1,0,0,0,0,0,0.00516555560571632,0.0131342185207289
1063,398.610336,2,0,0,0,0,0,0.00472457082090959,0.0114918802977748
1064,398.626976,1,0,0,0,0,0,0.00517702092348835,0.0131482786111622
1065,398.643648,2,0,0,0,0,0,0.00469877385592252,0.0115069874162191
1066,398.66032,1,0,0,0,0,0,0.00516799198574288,0.0131446888008388
1067,398.676992,2,0,0,0,0,0,0.00471926811144002,0.0115066882653588
1068,398.693664,1,0,0,0,0,0,0.00518561991181737,0.0131230003634683
1069,398.710336,2,0,0,0,0,0,0.00469031818406564,0.011493226476646
1070,398.726976,1,0,0,0,0,0,0.00515495018677719,0.0131605437964338
1071,398.743648,2,0,0,0,0,0,0.00473445965748796,0.0115273296747183
1072,398.76032,1,0,0,0,0,0,0.00516053952919106,0.013140650264225
1073,398.776992,2,0,0,0,0,0,0.0047103824901667,0.0115201500540715
1074,398.793632,1,0,0,0,0,0,0.00514850094553042,0.0131588984667023
1075,398.810336,2,0,0,0,0,0,0.00472743715035259,0.0115252356186963
1076,398.826976,1,0,0,0,0,0,0.00516154274449611,0.0131191114022846
1077,398.843648,2,0,0,0,0,0,0.00471582851610841,0.0115306203341814
1078,398.86032,1,0,0,0,0,0,0.00515222717380633,0.0131605437964338
1079,398.876992,2,0,0,0,0,0,0.0047109557560553,0.0115002565218627
1080,398.893632,1,0,0,0,0,0,0.00516512565629987,0.0131662276627792
1081,398.910304,2,0,0,0,0,0,0.00469920380533897,0.0115427359440229
1082,398.926976,1,0,0,0,0,0,0.00518246694943007,0.0131583001649817
1083,398.943648,2,0,0,0,0,0,0.00471439535138691,0.0115373512285378
1084,398.96032,1,0,0,0,0,0,0.00516340585863407,0.0131735568588561
1085,398.97696,2,0,0,0,0,0,0.00470966590780595,0.0115330135410637
1086,398.993632,1,0,0,0,0,0,0.00515366033852784,0.0131418468676661
1087,399.010304,2,0,0,0,0,0,0.00471310550313756,0.0115211970820825
1088,399.026976,1,0,0,0,0,0,0.00515767319974805,0.0131731081325657
1089,399.043648,2,0,0,0,0,0,0.00470579636305789,0.0115430350948832
1090,399.06032,1,0,0,0,0,0,0.00517358132815674,0.0131677234170806
1091,399.07696,2,0,0,0,0,0,0.00472242107382733,0.0115241885906853
1092,399.093632,1,0,0,0,0,0,0.00517042836576943,0.0131763987920288
1093,399.110304,2,0,0,0,0,0,0.00470293003361488,0.0115229919872442
1094,399.126976,1,0,0,0,0,0,0.00517243479637954,0.0131846254406866
1095,399.143648,2,0,0,0,0,0,0.00472141785852228,0.0114966667115393
1096,399.16032,1,0,0,0,0,0,0.00517100163165804,0.013185074166977
1097,399.17696,2,0,0,0,0,0,0.00471281887019325,0.0115415393405818
1098,399.193632,1,0,0,0,0,0,0.0051581031491645,0.0131828305355249
1099,399.210304,2,0,0,0,0,0,0.00469777064061746,0.0115022010024545
1100,399.226976,1,0,0,0,0,0,0.00515323038911139,0.0131431930465374
1101,399.243648,2,0,0,0,0,0,0.00469963375475542,0.0115413897651516
1102,399.260288,1,0,0,0,0,0,0.00517874072115416,0.0131784928480508
1103,399.27696,2,0,0,0,0,0,0.00472528740327034,0.0115524583469821
1104,399.293632,1,0,0,0,0,0,0.00516383580805052,0.013199882134561
1105,399.310304,2,0,0,0,0,0,0.00471840821260712,0.0115425863685927
1106,399.326944,1,0,0,0,0,0,0.00518934614009329,0.0131672746907902
1107,399.343616,2,0,0,0,0,0,0.00471023917369455,0.0115463257543463
1108,399.360288,1,0,0,0,0,0,0.0051592496809417,0.0131805869040728
1109,399.37696,2,0,0,0,0,0,0.00472098790910583,0.011582971734731
1110,399.393632,1,0,0,0,0,0,0.00518361348120727,0.0131952452962267
1111,399.410304,2,0,0,0,0,0,0.00470507978069713,0.0115638260796728
1112,399.426944,1,0,0,0,0,0,0.00514964747730763,0.0131909076087526
1113,399.443616,2,0,0,0,0,0,0.00471668841494131,0.0115599371184892
1114,399.460288,1,0,0,0,0,0,0.00517386796110104,0.0131777449709001
1115,399.47696,2,0,0,0,0,0,0.00470450651480853,0.0115318169376226
1116,399.493632,1,0,0,0,0,0,0.00518117710118071,0.0131855228932675
1117,399.510304,2,0,0,0,0,0,0.00470880600897304,0.0115719031529005
1118,399.526944,1,0,0,0,0,0,0.0051586764150531,0.013139603236214
1119,399.543616,2,0,0,0,0,0,0.00470235676772628,0.0115431846703133
1120,399.560288,1,0,0,0,0,0,0.00517401127757319,0.0131593471929927
1121,399.57696,2,0,0,0,0,0,0.0047112423889996,0.0115292741553102
1122,399.593632,1,0,0,0,0,0,0.00515538013619364,0.0131500735163239
1123,399.610304,2,0,0,0,0,0,0.00471582851610841,0.0115555994310151
1124,399.626944,1,0,0,0,0,0,0.00516985509988083,0.0131571035615406
1125,399.643616,2,0,0,0,0,0,0.00470694289483509,0.0115431846703133
1126,399.660288,1,0,0,0,0,0,0.00517673429054405,0.0131473811585814
1127,399.67696,2,0,0,0,0,0,0.0047100958572224,0.011524936467836
1128,399.6936,1,0,0,0,0,0,0.00519049267187049,0.0131771466691795
1129,399.710272,2,0,0,0,0,0,0.00469504762764661,0.011509081472241
1130,399.726944,1,0,0,0,0,0,0.00519149588717554,0.0131590480421324
1131,399.743616,2,0,0,0,0,0,0.00469705405825671,0.0114927777503556
1132,399.760288,1,0,0,0,0,0,0.00517071499871373,0.0131621891261654
1133,399.77696,2,0,0,0,0,0,0.00470794611014014,0.0115271800992882
1134,399.7936,1,0,0,0,0,0,0.00518189368354146,0.013168172143371
1135,399.810272,2,0,0,0,0,0,0.00470636962894649,0.0115446804246147
1136,399.826944,1,0,0,0,0,0,0.00516010957977461,0.0131916554859033
1137,399.843616,2,0,0,0,0,0,0.00473474629043226,0.0115213466575127
1138,399.860288,1,0,0,0,0,0,0.00515538013619364,0.0131635353050367
1139,399.876928,2,0,0,0,0,0,0.00472872699860195,0.0115363042005268
1140,399.8936,1,0,0,0,0,0,0.00517014173282513,0.013157552287831
1141,399.910272,2,0,0,0,0,0,0.00469920380533897,0.0115404923125708
1142,399.926944,1,0,0,0,0,0,0.00518418674709587,0.0131648814839079
1143,399.943616,2,0,0,0,0,0,0.00469805727356177,0.0114972650132599
1144,399.960288,1,0,0,0,0,0,0.00518805629184393,0.013173407283426
1145,399.976928,2,0,0,0,0,0,0.00471654509846917,0.0115170089700385
1146,399.9936,1,0,0,0,0,0,0.00518920282362113,0.01317759539547
1147,400.010272,2,0,0,0,0,0,0.00471324881960971,0.0115403427371406
1148,400.026944,1,0,0,0,0,0,0.00515881973152525,0.0131758004903083
1149,400.043616,2,0,0,0,0,0,0.00471339213608186,0.0115657705602647
1150,400.060256,1,0,0,0,0,0,0.0051783107717377,0.013225160382255
1151,400.076928,2,0,0,0,0,0,0.00471281887019325,0.0115865615450544
1152,400.0936,1,0,0,0,0,0,0.00517673429054405,0.0132003308608515
1153,400.110272,2,0,0,0,0,0,0.00473245322687786,0.0116069038035536
1154,400.126944,1,0,0,0,0,0,0.00518203700001361,0.0132291989188688
1155,400.143584,2,0,0,0,0,0,0.00471955474438432,0.011594638618282
1156,400.160256,1,0,0,0,0,0,0.00518375679767942,0.0132247116559645
1157,400.176928,2,0,0,0,0,0,0.00473016016332345,0.011575642538654
1158,400.1936,1,0,0,0,0,0,0.00516139942802396,0.0132163354318766
1159,400.210272,2,0,0,0,0,0,0.00475194426709031,0.0115913479588189
1160,400.226912,1,0,0,0,0,0,0.00518332684826297,0.0132540284402723
1161,400.243584,2,0,0,0,0,0,0.00471869484555142,0.0115965830988738
1162,400.260256,1,0,0,0,0,0,0.00520224462258682,0.0132119977444025
1163,400.276928,2,0,0,0,0,0,0.0047294435809627,0.0115754929632239
1164,400.2936,1,0,0,0,0,0,0.00518332684826297,0.0131970402013884
1165,400.310272,2,0,0,0,0,0,0.00472113122557798,0.0116109423401674
1166,400.326912,1,0,0,0,0,0,0.00521113024386014,0.0132327887291922
1167,400.343584,2,0,0,0,0,0,0.00473990568342968,0.0116142329996305
1168,400.360256,1,0,0,0,0,0,0.00521041366149939,0.0132425111321514
1169,400.376928,2,0,0,0,0,0,0.00472629061857539,0.011580877678709
1170,400.3936,1,0,0,0,0,0,0.00518332684826297,0.0132232159016631
1171,400.41024,2,0,0,0,0,0,0.00472242107382733,0.0116042114458111
1172,400.426912,1,0,0,0,0,0,0.00520511095202983,0.0132636012678013
1173,400.443584,2,0,0,0,0,0,0.00472571735268679,0.0115974805514547
1174,400.460256,1,0,0,0,0,0,0.00518590654476168,0.0132329383046223
1175,400.476928,2,0,0,0,0,0,0.00471898147849572,0.0116145321504908
1176,400.493568,1,0,0,0,0,0,0.005194792166035,0.0132559729208641
1177,400.51024,2,0,0,0,0,0,0.00474277201287269,0.011596732674304
1178,400.526912,1,0,0,0,0,0,0.00520511095202983,0.0132359298132252
1179,400.543584,2,0,0,0,0,0,0.00473388639159936,0.0116312845986667
1180,400.560256,1,0,0,0,0,0,0.00520224462258682,0.0132459513670446
1181,400.576896,2,0,0,0,0,0,0.00474205543051193,0.0116405582753355
1182,400.593568,1,0,0,0,0,0,0.00521614632038541,0.0132401179252691
1183,400.61024,2,0,0,0,0,0,0.00474592497525999,0.0116671827019007
1184,400.626912,1,0,0,0,0,0,0.00521485647213605,0.0132627038152205
1185,400.643584,2,0,0,0,0,0,0.00473804256929172,0.0116438489347986
1186,400.660256,1,0,0,0,0,0,0.00520124140728177,0.013270631313018
1187,400.676896,2,0,0,0,0,0,0.00473259654335001,0.0116487849239932
1188,400.693568,1,0,0,0,0,0,0.00522675173932453,0.0132834948000102
1189,400.71024,2,0,0,0,0,0,0.00473689603751452,0.0116795974626024
1190,400.726912,1,0,0,0,0,0,0.00517085831518589,0.0132837939508705
1191,400.743584,2,0,0,0,0,0,0.00472184780793873,0.0116686784562021
1192,400.760256,1,0,0,0,0,0,0.00521571637096896,0.0133292648816335
1193,400.776896,2,0,0,0,0,0,0.00475151431767386,0.011674960624268
1194,400.793568,1,0,0,0,0,0,0.00519235578600844,0.0132755673022127
1195,400.81024,2,0,0,0,0,0,0.00472041464321723,0.0116917130724439
1196,400.826912,1,0,0,0,0,0,0.00524008017123452,0.0133123628580275
1197,400.843552,2,0,0,0,0,0,0.00474506507642709,0.0116788495854517
1198,400.860256,1,0,0,0,0,0,0.00523449082882066,0.0133047345110903
1199,400.876896,2,0,0,0,0,0,0.00476283631897374,0.0116982943913701
1200,400.893568,1,0,0,0,0,0,0.00517759418937695,0.0132778109336648
1201,400.91024,2,0,0,0,0,0,0.00475151431767386,0.0116917130724439
1202,400.926912,1,0,0,0,0,0,0.00520926712972219,0.0132905248452268
1203,400.943552,2,0,0,0,0,0,0.00475996998953073,0.0116902173181425
1204,400.960256,1,0,0,0,0,0,0.00521944259924487,0.0133077260196931
1205,400.976896,2,0,0,0,0,0,0.00474133884815118,0.0116752597751283
1206,400.993568,1,0,0,0,0,0,0.00520783396500068,0.0133210382329757
1207,401.01024,2,0,0,0,0,0,0.00474191211403978,0.0116722682665255
1208,401.02688,1,0,0,0,0,0,0.0052144265227196,0.0133146064894796
1209,401.043552,2,0,0,0,0,0,0.00473832920223602,0.0116988926930907
1210,401.060256,1,0,0,0,0,0,0.00520468100261338,0.013338239407442
1211,401.076896,2,0,0,0,0,0,0.00475094105178526,0.0116776529820106
1212,401.093568,1,0,0,0,0,0,0.00522531857460303,0.0133180467243729
1213,401.11024,2,0,0,0,0,0,0.00475782024244848,0.0116606013829744
1214,401.12688,1,0,0,0,0,0,0.00519579538134005,0.0133015934270573
1215,401.143552,2,0,0,0,0,0,0.00477000214258126,0.0116553662429195
1216,401.160256,1,0,0,0,0,0,0.00519636864722865,0.013248494149357
1217,401.176896,2,0,0,0,0,0,0.00473818588576387,0.011674960624268
1218,401.193568,1,0,0,0,0,0,0.00522832822051819,0.0132757168776428
1219,401.21024,2,0,0,0,0,0,0.00473474629043226,0.0116321820512475
1220,401.22688,1,0,0,0,0,0,0.00518905950714898,0.0132496907527982
1221,401.243552,2,0,0,0,0,0,0.00473703935398667,0.0116336778055489
1222,401.260256,1,0,0,0,0,0,0.00519708522958941,0.0132571695243053
1223,401.276896,2,0,0,0,0,0,0.00473689603751452,0.0116380154930231
1224,401.293536,1,0,0,0,0,0,0.00523707052531936,0.0133102688020055
1225,401.31024,2,0,0,0,0,0,0.00473359975865506,0.0116089978595756
1226,401.32688,1,0,0,0,0,0,0.00521127356033229,0.0132658448992535
1227,401.343552,2,0,0,0,0,0,0.00473073342921205,0.0116282930900639
1228,401.360256,1,0,0,0,0,0,0.00522603515696378,0.013271678341029
1229,401.376864,2,0,0,0,0,0,0.00473933241754108,0.011648485773133
1230,401.393536,1,0,0,0,0,0,0.00524051012065097,0.0132697338604371
1231,401.41024,2,0,0,0,0,0,0.00474148216462333,0.0116531226114673
1232,401.42688,1,0,0,0,0,0,0.00521542973802466,0.0132764647547935
1233,401.443552,2,0,0,0,0,0,0.00475180095061816,0.0116178228099539
1234,401.460256,1,0,0,0,0,0,0.0052326277146827,0.01328334522458
1235,401.476864,2,0,0,0,0,0,0.00473961905048538,0.0116692767579226
1236,401.493536,1,0,0,0,0,0,0.00523391756293205,0.0132879820629144
1237,401.51024,2,0,0,0,0,0,0.00473933241754108,0.0116460925662507
1238,401.52688,1,0,0,0,0,0,0.00520296120494757,0.013249541177368
1239,401.543552,2,0,0,0,0,0,0.00474893462117515,0.0116462421416808
1240,401.560256,1,0,0,0,0,0,0.00523592399354216,0.0132821486211389
1241,401.576864,2,0,0,0,0,0,0.00474492175995494,0.0116846830272272
1242,401.593536,1,0,0,0,0,0,0.00519837507783876,0.0132784092353854
1243,401.61024,2,0,0,0,0,0,0.00476054325541933,0.0116634433161471
1244,401.62688,1,0,0,0,0,0,0.00522660842285238,0.0132948625327009
1245,401.64352,2,0,0,0,0,0,0.00475481059653332,0.0116870762341095
1246,401.660256,1,0,0,0,0,0,0.00521227677563735,0.0133443720000778
1247,401.676864,2,0,0,0,0,0,0.00475395069770042,0.011692909675885
1248,401.693536,1,0,0,0,0,0,0.00525240538783945,0.0133364445022803
1249,401.71024,2,0,0,0,0,0,0.00475481059653332,0.0117199828287406
1250,401.726848,1,0,0,0,0,0,0.00520281788847542,0.0133386881337324
1251,401.74352,2,0,0,0,0,0,0.00475266084945106,0.0117476542833168
1252,401.760256,1,0,0,0,0,0,0.00523563736059786,0.0133527482241657
1253,401.776864,2,0,0,0,0,0,0.00477100535788631,0.0117488508867579
1254,401.793536,1,0,0,0,0,0,0.00524151333595602,0.0133864026959476
1255,401.81024,2,0,0,0,0,0,0.00476326626839019,0.0117521415462211
1256,401.826848,1,0,0,0,0,0,0.0052326277146827,0.013356188459059
1257,401.84352,2,0,0,0,0,0,0.0047661325978332,0.0117479534341771
1258,401.860256,1,0,0,0,0,0,0.00523492077823711,0.0133524490733054
1259,401.876864,2,0,0,0,0,0,0.00476942887669266,0.0117750265870327
1260,401.893536,1,0,0,0,0,0,0.00522961806876754,0.0133849069416461
1261,401.91024,2,0,0,0,0,0,0.00476398285075094,0.0117883388003153
1262,401.926848,1,0,0,0,0,0,0.00523621062648646,0.0133977704286383
1263,401.94352,2,0,0,0,0,0,0.00475266084945106,0.0117597698931583
1264,401.960256,1,0,0,0,0,0,0.00520998371208294,0.0133711460020731
1265,401.976864,2,0,0,0,0,0,0.00476985882610911,0.011759470742298
1266,401.993504,1,0,0,0,0,0,0.00523334429704345,0.0133472139332505
1267,402.010208,2,0,0,0,0,0,0.00476125983778008,0.0117666503629448
1268,402.026816,1,0,0,0,0,0,0.00526372738913933,0.0134095868876195
1269,402.043488,2,0,0,0,0,0,0.00476885561080406,0.0117684452681065
1270,402.060224,1,0,0,0,0,0,0.00524466629834333,0.0134109330664908
1271,402.076832,2,0,0,0,0,0,0.00477329842144072,0.0117676973909558
1272,402.093472,1,0,0,0,0,0,0.00524036680417882,0.0134193092905787
1273,402.110208,2,0,0,0,0,0,0.00477688133324448,0.0117860951688632
1274,402.126816,1,0,0,0,0,0,0.00527863230224297,0.013428134240957
1275,402.143488,2,0,0,0,0,0,0.00474033563284613,0.0117530389988019
1276,402.16016,1,0,0,0,0,0,0.0052337742464599,0.0133892446291202
1277,402.176832,2,0,0,0,0,0,0.00475524054594977,0.0117805608779479
1278,402.193472,1,0,0,0,0,0,0.00522875816993464,0.0133672570408894
1279,402.210144,2,0,0,0,0,0,0.00476068657189148,0.0117587228651473
1280,402.226816,1,0,0,0,0,0,0.00524910910898,0.0133870009976681
1281,402.243488,2,0,0,0,0,0,0.00477200857319136,0.0117817574813891
1282,402.260128,1,0,0,0,0,0,0.00523305766409915,0.0133727913318047
1283,402.2768,2,0,0,0,0,0,0.00476512938252815,0.0117708384749887
1284,402.293472,1,0,0,0,0,0,0.00526860014919245,0.0134065953790167
1285,402.310144,2,0,0,0,0,0,0.0047687122943319,0.0117926764877894
1286,402.326816,1,0,0,0,0,0,0.00522503194165873,0.0134118305190716
1287,402.343488,2,0,0,0,0,0,0.00477544816852297,0.0117657529103639
1288,402.360128,1,0,0,0,0,0,0.00524094007006742,0.0133759324158376
1289,402.3768,2,0,0,0,0,0,0.00477344173791287,0.0117787659727862
1290,402.393472,1,0,0,0,0,0,0.00524437966539903,0.0134001636355206
1291,402.410144,2,0,0,0,0,0,0.00478075087799254,0.0117931252140798
1292,402.426816,1,0,0,0,0,0,0.00525240538783945,0.0134052492001454
1293,402.443488,2,0,0,0,0,0,0.00477673801677233,0.011786992621444
1294,402.460128,1,0,0,0,0,0,0.00521929928277272,0.0133819154330433
1295,402.4768,2,0,0,0,0,0,0.00477358505438502,0.0118086810588146
1296,402.493472,1,0,0,0,0,0,0.00524882247603569,0.0133777273209993
1297,402.510144,2,0,0,0,0,0,0.00476942887669266,0.0117908815826277
1298,402.526816,1,0,0,0,0,0,0.00522904480287894,0.0134042021721344
1299,402.543456,2,0,0,0,0,0,0.0047874867521836,0.0118172068583326
1300,402.560128,1,0,0,0,0,0,0.00525154548900655,0.0134161682065457
1301,402.5768,2,0,0,0,0,0,0.00476914224374836,0.0117929756386497
1302,402.593472,1,0,0,0,0,0,0.00523707052531936,0.0133962746743369
1303,402.610144,2,0,0,0,0,0,0.00476082988836363,0.0117585732897171
1304,402.626784,1,0,0,0,0,0,0.00525885462908622,0.013382663310194
1305,402.643456,2,0,0,0,0,0,0.00475853682480923,0.011743615746703
